5,dZAMU7SVn3-nDu1CKB9K1A,TooSso Pakistani Kitchen,['pakistani'],1,1,220,4.0,5290 Randolph Rd,Rockville,MD
6,bTe8NOoGGoRBVAss-4ObZg,Curry Mantra,"['indpak', 'buffets']",2,2,512,4.0,9984 Main St,Fairfax,VA
7,qsELeeVN8E5fbxjIIgPwOg,De BBQ 2Night,"['pakistani', 'indpak']",2,0,17,3.5,9023 Annapolis Rd Lanham,Lanham,MD
8,a95sxJcC6Gqb1U4PXw4B1A,Ananda,"['indpak', 'bars']",2,2,468,4.0,7421 Maple Lawn Blvd,Fulton,MD
9,djG2dmzYSBdat0jg2h6JXw,Rangoli Restaurant,['indpak'],1,2,232,3.5,7791-C Arundel Mills Blvd,Hanover,MD
10,0ZlDij7dPh--FUGqOQEhNQ,Metro Tandoor,['indpak'],1,2,48,2.5,8500 Annapolis Rd,New Carrollton,MD
11,90wqgRWbBMhkNojni_u56g,Mint Indian Cuisine & Lounge,"['indpak', 'cocktailbars', 'buffets']",3,2,164,4.5,12447 Clarksville Pke,Clarksville,MD
12,fpvPi93i7vAb2ahQrdH0YA,Pongall Biriyani And Indian Grill,['indpak'],1,0,3,4.0,13919 Baltimore Ave,Laurel,MD
13,3U-H4lXMGlnWQa6dpuRBkA,Spice Grill,"['indpak', 'bangladeshi', 'buffets']",3,2,105,4.5,12611 Wisteria Dr,Germantown,MD
14,7eko53Pj_M--C50moQz8bA,Dolan Uyghur Restaurant,"['asianfusion', 'halal', 'kebab']",3,2,272,4.0,3518 Connecticut Ave NW,"Washington, DC",DC
15,DxtabmfvScMv8sDAoFByBA,Curry House,"['indpak', 'himalayan']",2,2,71,4.0,5765 Burke Centre Pkwy,Burke,VA
16,j8oF4GmHlOWK1ygjGSX7oQ,Fire n Spice,"['pakistani', 'halal', 'indpak']",3,0,47,4.0,3493 Laurel Fort Meade Rd,Laurel,MD
17,nVINpydtT9CpQuUan2JU0g,Curry N Tandoori,"['indpak', 'himalayan']",2,2,65,4.0,6347-A Columbia Pike,Falls Church,VA
18,4kC_aYCIuNEktqYQDdmshQ,Chennai Hoppers,['indpak'],1,0,9,5.0,136 Paramount Park Dr,Gaithersburg,MD
19,JNk5YuFibodnxRVwum_AVw,Mayuri Indian Restaurant,['indpak'],1,2,67,4.0,390 Elden St,Herndon,VA
20,nUOxtZVuyaNQxcS8J95m2A,Shiney's Sweets & Restaurant,"['pakistani', 'halal', 'indpak']",3,1,100,3.5,4231 Markham St,Annandale,VA
21,d_a23HWENed-bBI1toKySw,Indian Delight,['indpak'],1,2,159,4.0,622 Frederick Rd,Catonsville,MD
22,LyA773Nb0MYa_SquUpd_gg,Kabab King,"['indpak', 'chinese', 'halal']",3,2,45,3.5,5701 Columbia Pike,Falls Church,VA
23,rJ2bVnjja6U8nQCvWI-5yQ,Caribbean Palace,['trinidadian'],1,1,94,3.5,7680 New Hampshire Ave,Takoma Park,MD
24,bgKDG06xZoiTWrMo5seb-g,Chettinadu Indian Cuisine,"['indpak', 'desserts', 'coffee']",3,2,189,3.5,15124 N Fredrick Rd,Rockville,MD
25,_v6C9SzkdpqlGvMQGFsn1w,Desi Bethak,"['halal', 'indpak', 'pakistani']",3,0,71,3.5,8000 Haute Ct,Springfield,VA
26,aYWRJ9qd4Ff_dj7F4bzM4Q,Paradise Biryani Pointe,['indpak'],1,2,170,3.0,11274 James Swart Cir,Fairfax,VA
27,e-ghBjsnIHlaizn7Xpi6jw,Prince Kabob,"['afghani', 'pakistani']",2,2,85,4.5,2510 Conway Rd,Gambrills,MD
28,V1-X5WfWRUK6u_n4SWPNZg,Curry & Kabob,['indpak'],1,2,236,4.5,10451 Twin Rivers Rd,Columbia,MD
